Date,Asset,Asset Price,Benchmark,Benchmark Price,Asset Return,Benchmark Return
2025-10-16,FinSight Demo Asset,79.15,Global Benchmark Proxy,85.64,-0.02308072080967649,-0.011656087709174923
2025-10-17,FinSight Demo Asset,77.45,Global Benchmark Proxy,84.66,-0.021478205938092243,-0.011443250817375072
2025-10-20,FinSight Demo Asset,77.6,Global Benchmark Proxy,85.09,0.0019367333763717909,0.0050791400897709504
2025-10-21,FinSight Demo Asset,77.03,Global Benchmark Proxy,85.17,-0.007345360824742131,0.0009401809848395004
2025-10-22,FinSight Demo Asset,77.77,Global Benchmark Proxy,85.69,0.009606646761002091,0.006105436186450541
2025-10-23,FinSight Demo Asset,77.4,Global Benchmark Proxy,85.55,-0.004757618619004589,-0.0016337962422686703
2025-10-24,FinSight Demo Asset,78.93,Global Benchmark Proxy,85.82,0.019767441860465196,0.0031560490940969466
2025-10-27,FinSight Demo Asset,78.18,Global Benchmark Proxy,85.99,-0.009502090459901136,0.001980890235376398
2025-10-28,FinSight Demo Asset,79.02,Global Benchmark Proxy,86.72,0.01074443591711427,0.00848935922781724
2025-10-29,FinSight Demo Asset,79.18,Global Benchmark Proxy,87.49,0.0020248038471275542,0.008879151291512954
2025-10-30,FinSight Demo Asset,77.5,Global Benchmark Proxy,86.03,-0.021217479161404484,-0.016687621442450506
2025-10-31,FinSight Demo Asset,75.64,Global Benchmark Proxy,84.02,-0.02400000000000002,-0.023363942810647464
2025-11-03,FinSight Demo Asset,75.34,Global Benchmark Proxy,84.93,-0.003966155473294486,0.010830754582242363
2025-11-04,FinSight Demo Asset,76.52,Global Benchmark Proxy,86.02,0.015662330767188593,0.012834098669492366
2025-11-05,FinSight Demo Asset,76.66,Global Benchmark Proxy,85.13,0.001829587036068947,-0.010346431062543626
2025-11-06,FinSight Demo Asset,74.85,Global Benchmark Proxy,83.49,-0.023610748760761857,-0.019264654058498754
2025-11-07,FinSight Demo Asset,75.11,Global Benchmark Proxy,83.6,0.0034736138944555517,0.0013175230566535578
2025-11-10,FinSight Demo Asset,76.46,Global Benchmark Proxy,84.45,0.017973638663293823,0.010167464114832603
2025-11-11,FinSight Demo Asset,77.98,Global Benchmark Proxy,86.07,0.019879675647397566,0.019182948490230833
2025-11-12,FinSight Demo Asset,78.16,Global Benchmark Proxy,86.56,0.002308284175429609,0.005693040548391037
2025-11-13,FinSight Demo Asset,76.67,Global Benchmark Proxy,86.25,-0.019063459570112573,-0.0035813308687615564
2025-11-14,FinSight Demo Asset,76.26,Global Benchmark Proxy,85.47,-0.005347593582887611,-0.009043478260869597
2025-11-17,FinSight Demo Asset,76.26,Global Benchmark Proxy,85.51,0.0,0.00046800046800044015
2025-11-18,FinSight Demo Asset,75.51,Global Benchmark Proxy,85.27,-0.009834775767112558,-0.002806689276108165
2025-11-19,FinSight Demo Asset,74.75,Global Benchmark Proxy,84.39,-0.010064892067275899,-0.010320159493373948
2025-11-20,FinSight Demo Asset,76.23,Global Benchmark Proxy,86.23,0.01979933110367904,0.021803531224078743
2025-11-21,FinSight Demo Asset,77.54,Global Benchmark Proxy,87.87,0.017184835366653495,0.01901890293401376
2025-11-24,FinSight Demo Asset,78.9,Global Benchmark Proxy,88.95,0.017539334537013174,0.012290884260839796
2025-11-25,FinSight Demo Asset,77.4,Global Benchmark Proxy,88.12,-0.019011406844106515,-0.00933108487914558
2025-11-26,FinSight Demo Asset,78.74,Global Benchmark Proxy,88.94,0.017312661498707804,0.009305492510213176
2025-11-27,FinSight Demo Asset,78.6,Global Benchmark Proxy,89.56,-0.0017780035560071017,0.006970991679784211
2025-11-28,FinSight Demo Asset,78.68,Global Benchmark Proxy,90.01,0.0010178117048347257,0.005024564537740028
2025-12-01,FinSight Demo Asset,80.87,Global Benchmark Proxy,91.22,0.027834265378749334,0.01344295078324631
2025-12-02,FinSight Demo Asset,82.11,Global Benchmark Proxy,91.85,0.015333250896500505,0.0069063801797850655
2025-12-03,FinSight Demo Asset,82.9,Global Benchmark Proxy,92.6,0.009621239800267967,0.008165487207403288
2025-12-04,FinSight Demo Asset,83.01,Global Benchmark Proxy,93.25,0.0013268998793727338,0.007019438444924475
2025-12-05,FinSight Demo Asset,83.08,Global Benchmark Proxy,93.61,0.0008432718949522577,0.0038605898123325044
2025-12-08,FinSight Demo Asset,81.48,Global Benchmark Proxy,91.89,-0.019258545979778496,-0.01837410533062711
2025-12-09,FinSight Demo Asset,81.62,Global Benchmark Proxy,92.0,0.0017182130584192379,0.0011970834693655341
2025-12-10,FinSight Demo Asset,81.1,Global Benchmark Proxy,91.49,-0.006370987503063086,-0.00554347826086965
2025-12-11,FinSight Demo Asset,79.95,Global Benchmark Proxy,90.29,-0.014180024660912394,-0.013116187561482029
2025-12-12,FinSight Demo Asset,81.4,Global Benchmark Proxy,91.91,0.018136335209506083,0.01794218628862554
2025-12-15,FinSight Demo Asset,82.24,Global Benchmark Proxy,93.61,0.010319410319410194,0.01849635513001857
2025-12-16,FinSight Demo Asset,83.26,Global Benchmark Proxy,94.98,0.012402723735408738,0.014635188548232092
2025-12-17,FinSight Demo Asset,84.07,Global Benchmark Proxy,95.26,0.009728561133797609,0.0029479890503263384
2025-12-18,FinSight Demo Asset,84.61,Global Benchmark Proxy,96.64,0.006423218746282933,0.014486668066344688
2025-12-19,FinSight Demo Asset,84.56,Global Benchmark Proxy,96.69,-0.0005909466966079746,0.0005173841059602502
2025-12-22,FinSight Demo Asset,84.33,Global Benchmark Proxy,96.92,-0.0027199621570482835,0.002378736167132134
2025-12-23,FinSight Demo Asset,83.39,Global Benchmark Proxy,95.84,-0.011146685639748632,-0.01114321089558401
2025-12-24,FinSight Demo Asset,83.59,Global Benchmark Proxy,96.27,0.0023983691090059267,0.004486644407345475
2025-12-25,FinSight Demo Asset,84.53,Global Benchmark Proxy,96.36,0.011245364278023695,0.0009348706762231096
2025-12-26,FinSight Demo Asset,83.62,Global Benchmark Proxy,95.08,-0.010765408730628145,-0.01328352013283518
2025-12-29,FinSight Demo Asset,82.87,Global Benchmark Proxy,95.06,-0.00896914613728772,-0.00021034917963813626
2025-12-30,FinSight Demo Asset,83.21,Global Benchmark Proxy,95.01,0.004102811632677561,-0.0005259835893119957
2025-12-31,FinSight Demo Asset,84.52,Global Benchmark Proxy,96.83,0.0157433000841245,0.019155878328596998
2026-01-01,FinSight Demo Asset,85.09,Global Benchmark Proxy,97.77,0.00674396592522486,0.009707735206031076
2026-01-02,FinSight Demo Asset,85.32,Global Benchmark Proxy,97.81,0.0027030203314137857,0.000409123453001925
2026-01-05,FinSight Demo Asset,85.32,Global Benchmark Proxy,98.1,0.0,0.0029649320110416433
2026-01-06,FinSight Demo Asset,85.93,Global Benchmark Proxy,98.18,0.007149554617909226,0.0008154943934761683
2026-01-07,FinSight Demo Asset,85.32,Global Benchmark Proxy,98.0,-0.0070988013499361236,-0.0018333672845793902
2026-01-08,FinSight Demo Asset,83.96,Global Benchmark Proxy,96.92,-0.015939990623534905,-0.011020408163265327
2026-01-09,FinSight Demo Asset,83.49,Global Benchmark Proxy,96.79,-0.005597903763696954,-0.0013413124226165918
2026-01-12,FinSight Demo Asset,82.5,Global Benchmark Proxy,96.07,-0.011857707509881354,-0.0074387849984504095
2026-01-13,FinSight Demo Asset,82.0,Global Benchmark Proxy,94.84,-0.0060606060606061,-0.012803164359321273
2026-01-14,FinSight Demo Asset,82.86,Global Benchmark Proxy,95.38,0.01048780487804879,0.005693800084352496
2026-01-15,FinSight Demo Asset,84.24,Global Benchmark Proxy,95.8,0.016654598117306296,0.00440343887607475
2026-01-16,FinSight Demo Asset,83.88,Global Benchmark Proxy,94.03,-0.004273504273504258,-0.018475991649269274
2026-01-19,FinSight Demo Asset,83.21,Global Benchmark Proxy,93.94,-0.00798760133524079,-0.0009571413378709481
2026-01-20,FinSight Demo Asset,84.24,Global Benchmark Proxy,94.95,0.012378319913471936,0.010751543538428887
2026-01-21,FinSight Demo Asset,84.62,Global Benchmark Proxy,96.04,0.004510921177588001,0.011479726171669258
2026-01-22,FinSight Demo Asset,85.2,Global Benchmark Proxy,97.1,0.006854171590640501,0.01103706788837977
2026-01-23,FinSight Demo Asset,84.92,Global Benchmark Proxy,97.17,-0.00328638497652578,0.0007209062821833534
2026-01-26,FinSight Demo Asset,83.54,Global Benchmark Proxy,96.34,-0.01625058878944885,-0.008541730986930118
2026-01-27,FinSight Demo Asset,81.96,Global Benchmark Proxy,95.28,-0.01891309552310283,-0.011002698775171238
2026-01-28,FinSight Demo Asset,82.24,Global Benchmark Proxy,95.65,0.00341630063445586,0.003883291351805207
2026-01-29,FinSight Demo Asset,81.96,Global Benchmark Proxy,96.06,-0.003404669260700377,0.004286461055933
2026-01-30,FinSight Demo Asset,83.67,Global Benchmark Proxy,97.39,0.020863836017569692,0.01384551322090366
2026-02-02,FinSight Demo Asset,84.23,Global Benchmark Proxy,98.55,0.006692960439823148,0.01191087380634559
2026-02-03,FinSight Demo Asset,85.76,Global Benchmark Proxy,98.44,0.018164549447940104,-0.00111618467782848
2026-02-04,FinSight Demo Asset,84.33,Global Benchmark Proxy,97.19,-0.01667444029850751,-0.012698090207232782
2026-02-05,FinSight Demo Asset,84.11,Global Benchmark Proxy,96.9,-0.002608798766749687,-0.002983846074698926
2026-02-06,FinSight Demo Asset,83.62,Global Benchmark Proxy,97.15,-0.005825704434668788,0.0025799793601650745
2026-02-09,FinSight Demo Asset,84.45,Global Benchmark Proxy,96.97,0.009925855058598332,-0.0018528049408131908
2026-02-10,FinSight Demo Asset,84.58,Global Benchmark Proxy,96.42,0.001539372409709916,-0.005671857275445946
2026-02-11,FinSight Demo Asset,85.04,Global Benchmark Proxy,96.7,0.0054386379758808445,0.002903961833644386
2026-02-12,FinSight Demo Asset,83.82,Global Benchmark Proxy,96.22,-0.014346190028222128,-0.004963805584281333
2026-02-13,FinSight Demo Asset,83.38,Global Benchmark Proxy,95.62,-0.005249343832021025,-0.006235709831635794
2026-02-16,FinSight Demo Asset,83.09,Global Benchmark Proxy,95.96,-0.0034780522907170708,0.0035557414766784756
2026-02-17,FinSight Demo Asset,83.58,Global Benchmark Proxy,95.59,0.005897219882055493,-0.003855773238849447
2026-02-18,FinSight Demo Asset,84.31,Global Benchmark Proxy,95.86,0.00873414692510166,0.0028245632388324005
2026-02-19,FinSight Demo Asset,84.67,Global Benchmark Proxy,96.17,0.004269956114340001,0.003233882745670824
2026-02-20,FinSight Demo Asset,82.22,Global Benchmark Proxy,95.05,-0.028935868666587927,-0.011646043464697997
2026-02-23,FinSight Demo Asset,81.27,Global Benchmark Proxy,94.6,-0.011554366334225241,-0.004734350341925375
2026-02-24,FinSight Demo Asset,83.01,Global Benchmark Proxy,96.06,0.021410114433370264,0.015433403805496848
2026-02-25,FinSight Demo Asset,82.65,Global Benchmark Proxy,94.92,-0.004336826888326706,-0.011867582760774487
2026-02-26,FinSight Demo Asset,81.33,Global Benchmark Proxy,92.84,-0.015970961887477375,-0.021913190054782983
2026-02-27,FinSight Demo Asset,78.78,Global Benchmark Proxy,91.05,-0.03135374400590185,-0.019280482550624756
2026-03-02,FinSight Demo Asset,79.0,Global Benchmark Proxy,91.11,0.002792586951002818,0.0006589785831960793
2026-03-03,FinSight Demo Asset,79.62,Global Benchmark Proxy,91.17,0.007848101265822915,0.0006585446163978048
2026-03-04,FinSight Demo Asset,78.66,Global Benchmark Proxy,91.08,-0.012057272042200529,-0.000987166831194486
2026-03-05,FinSight Demo Asset,79.78,Global Benchmark Proxy,92.27,0.0142384947876939,0.013065436978480394
2026-03-06,FinSight Demo Asset,77.55,Global Benchmark Proxy,89.71,-0.027951867635998995,-0.0277446624038149
2026-03-09,FinSight Demo Asset,77.78,Global Benchmark Proxy,90.12,0.0029658284977434057,0.004570282019841887
2026-03-10,FinSight Demo Asset,78.22,Global Benchmark Proxy,91.62,0.005656981229107627,0.01664447403462055
2026-03-11,FinSight Demo Asset,77.09,Global Benchmark Proxy,90.57,-0.014446433137304981,-0.011460379829731582
2026-03-12,FinSight Demo Asset,76.62,Global Benchmark Proxy,90.23,-0.006096770009080266,-0.0037540024290603213
2026-03-13,FinSight Demo Asset,75.93,Global Benchmark Proxy,89.55,-0.009005481597494147,-0.007536296132106934
2026-03-16,FinSight Demo Asset,74.91,Global Benchmark Proxy,88.74,-0.01343342552350868,-0.009045226130653283
2026-03-17,FinSight Demo Asset,74.45,Global Benchmark Proxy,88.46,-0.006140702175944424,-0.003155285102546812
2026-03-18,FinSight Demo Asset,75.67,Global Benchmark Proxy,89.82,0.016386836803223614,0.01537418042052896
2026-03-19,FinSight Demo Asset,77.52,Global Benchmark Proxy,91.58,0.024448262191092862,0.019594745045646844
2026-03-20,FinSight Demo Asset,77.1,Global Benchmark Proxy,91.28,-0.005417956656346812,-0.0032758244158113126
2026-03-23,FinSight Demo Asset,78.59,Global Benchmark Proxy,93.14,0.01932555123216617,0.02037686240140224
2026-03-24,FinSight Demo Asset,78.71,Global Benchmark Proxy,93.2,0.0015269118208423027,0.0006441915396178111
2026-03-25,FinSight Demo Asset,79.29,Global Benchmark Proxy,94.95,0.007368822258925434,0.01877682403433467
2026-03-26,FinSight Demo Asset,79.51,Global Benchmark Proxy,94.89,0.002774624795056191,-0.0006319115323855096
2026-03-27,FinSight Demo Asset,79.67,Global Benchmark Proxy,95.05,0.0020123254936486035,0.001686162925492729
2026-03-30,FinSight Demo Asset,80.06,Global Benchmark Proxy,95.44,0.004895192669762682,0.004103103629668592
2026-03-31,FinSight Demo Asset,83.51,Global Benchmark Proxy,98.66,0.04309268048963277,0.03373847443419953
2026-04-01,FinSight Demo Asset,83.25,Global Benchmark Proxy,99.57,-0.003113399592863164,0.00922359618893176
2026-04-02,FinSight Demo Asset,81.51,Global Benchmark Proxy,98.86,-0.0209009009009008,-0.007130661845937469
2026-04-03,FinSight Demo Asset,82.6,Global Benchmark Proxy,99.9,0.013372592319960575,0.010519927169734933
2026-04-06,FinSight Demo Asset,82.3,Global Benchmark Proxy,99.55,-0.00363196125907983,-0.003503503503503591
2026-04-07,FinSight Demo Asset,81.98,Global Benchmark Proxy,99.07,-0.003888213851761746,-0.0048216976393772315
2026-04-08,FinSight Demo Asset,82.61,Global Benchmark Proxy,100.05,0.00768480117101733,0.00989199555869602
2026-04-09,FinSight Demo Asset,83.06,Global Benchmark Proxy,100.12,0.005447282411330301,0.0006996501749125805
2026-04-10,FinSight Demo Asset,83.89,Global Benchmark Proxy,100.44,0.00999277630628459,0.0031961646024769585
2026-04-13,FinSight Demo Asset,84.23,Global Benchmark Proxy,100.49,0.004052926451305394,0.0004978096375944929
2026-04-14,FinSight Demo Asset,84.44,Global Benchmark Proxy,100.88,0.002493173453638864,0.0038809831824062613
2026-04-15,FinSight Demo Asset,83.68,Global Benchmark Proxy,101.36,-0.009000473709142476,0.004758128469468659
2026-04-16,FinSight Demo Asset,82.33,Global Benchmark Proxy,99.33,-0.016132887189292622,-0.02002762430939231
2026-04-17,FinSight Demo Asset,83.68,Global Benchmark Proxy,100.06,0.016397424996963617,0.007349239907379568
2026-04-20,FinSight Demo Asset,83.16,Global Benchmark Proxy,99.06,-0.006214149139579517,-0.009994003597841306
2026-04-21,FinSight Demo Asset,81.34,Global Benchmark Proxy,97.59,-0.02188552188552184,-0.01483949121744399
2026-04-22,FinSight Demo Asset,81.7,Global Benchmark Proxy,97.56,0.004425866732234995,-0.00030740854595756595
2026-04-23,FinSight Demo Asset,82.3,Global Benchmark Proxy,97.68,0.007343941248469932,0.0012300123001229846
2026-04-24,FinSight Demo Asset,82.57,Global Benchmark Proxy,97.0,0.0032806804374239107,-0.006961506961506991
2026-04-27,FinSight Demo Asset,82.9,Global Benchmark Proxy,97.87,0.003996608937871127,0.008969072164948466
2026-04-28,FinSight Demo Asset,81.56,Global Benchmark Proxy,96.53,-0.01616405307599522,-0.013691631756411637
2026-04-29,FinSight Demo Asset,81.64,Global Benchmark Proxy,96.14,0.0009808729769493763,-0.004040194758106241
2026-04-30,FinSight Demo Asset,81.17,Global Benchmark Proxy,95.58,-0.005756981871631539,-0.005824838776783858
2026-05-01,FinSight Demo Asset,80.55,Global Benchmark Proxy,95.57,-0.007638290008623927,-0.00010462439840974724
2026-05-04,FinSight Demo Asset,81.08,Global Benchmark Proxy,95.88,0.006579764121663612,0.0032436957204142747
2026-05-05,FinSight Demo Asset,80.51,Global Benchmark Proxy,94.89,-0.007030093734583076,-0.010325406758447953
2026-05-06,FinSight Demo Asset,81.26,Global Benchmark Proxy,95.65,0.009315612967333298,0.008009273896090185
2026-05-07,FinSight Demo Asset,81.49,Global Benchmark Proxy,95.74,0.0028304208712772727,0.0009409304756924364
2026-05-08,FinSight Demo Asset,79.64,Global Benchmark Proxy,93.87,-0.022702172045649727,-0.0195320660121161
2026-05-11,FinSight Demo Asset,78.71,Global Benchmark Proxy,91.97,-0.011677548970366769,-0.0202407584957921
2026-05-12,FinSight Demo Asset,78.26,Global Benchmark Proxy,91.99,-0.005717189683648649,0.0002174622159398787
2026-05-13,FinSight Demo Asset,77.79,Global Benchmark Proxy,91.8,-0.006005622284692036,-0.002065441895858222
2026-05-14,FinSight Demo Asset,77.75,Global Benchmark Proxy,91.73,-0.0005142049106570123,-0.0007625272331154287
2026-05-15,FinSight Demo Asset,78.23,Global Benchmark Proxy,91.73,0.00617363344051447,0.0
2026-05-18,FinSight Demo Asset,77.67,Global Benchmark Proxy,91.98,-0.007158379138437976,0.0027253897307315533
2026-05-19,FinSight Demo Asset,77.86,Global Benchmark Proxy,92.93,0.0024462469421913102,0.010328332246140493
2026-05-20,FinSight Demo Asset,75.84,Global Benchmark Proxy,91.87,-0.025944002054970383,-0.011406434951038436
2026-05-21,FinSight Demo Asset,74.89,Global Benchmark Proxy,90.77,-0.012526371308016926,-0.011973440731468443
2026-05-22,FinSight Demo Asset,73.43,Global Benchmark Proxy,89.76,-0.01949525971424748,-0.011127024347251213
2026-05-25,FinSight Demo Asset,73.51,Global Benchmark Proxy,90.06,0.0010894729674519876,0.0033422459893048817
2026-05-26,FinSight Demo Asset,74.92,Global Benchmark Proxy,91.26,0.01918106380084339,0.013324450366422491
2026-05-27,FinSight Demo Asset,74.27,Global Benchmark Proxy,90.88,-0.008675920982381236,-0.004163927240850462
2026-05-28,FinSight Demo Asset,72.32,Global Benchmark Proxy,88.52,-0.02625555405951263,-0.02596830985915488
2026-05-29,FinSight Demo Asset,70.81,Global Benchmark Proxy,86.97,-0.020879424778760924,-0.017510167193854453
2026-06-01,FinSight Demo Asset,70.5,Global Benchmark Proxy,86.23,-0.004377912724191524,-0.00850868115442105
2026-06-02,FinSight Demo Asset,70.32,Global Benchmark Proxy,85.76,-0.002553191489361839,-0.005450539255479558
2026-06-03,FinSight Demo Asset,69.7,Global Benchmark Proxy,85.42,-0.008816837315130721,-0.003964552238805985
2026-06-04,FinSight Demo Asset,69.69,Global Benchmark Proxy,85.48,-0.00014347202295561523,0.0007024116132052782
2026-06-05,FinSight Demo Asset,69.97,Global Benchmark Proxy,85.23,0.00401779308365624,-0.002924660739354268
2026-06-08,FinSight Demo Asset,71.03,Global Benchmark Proxy,86.19,0.015149349721309102,0.011263639563533934
2026-06-09,FinSight Demo Asset,69.85,Global Benchmark Proxy,85.61,-0.0166126988596369,-0.006729318946513518
2026-06-10,FinSight Demo Asset,69.51,Global Benchmark Proxy,84.86,-0.004867573371510225,-0.008760658801541865
2026-06-11,FinSight Demo Asset,69.41,Global Benchmark Proxy,85.31,-0.0014386419220256963,0.005302851755833116
2026-06-12,FinSight Demo Asset,68.91,Global Benchmark Proxy,83.97,-0.0072035729721942054,-0.01570741999765568
2026-06-15,FinSight Demo Asset,69.73,Global Benchmark Proxy,84.34,0.01189957916122486,0.004406335596046196
2026-06-16,FinSight Demo Asset,69.98,Global Benchmark Proxy,84.45,0.003585257421482968,0.0013042447237372468
2026-06-17,FinSight Demo Asset,69.98,Global Benchmark Proxy,84.35,0.0,-0.001184132622853884
2026-06-18,FinSight Demo Asset,71.18,Global Benchmark Proxy,85.78,0.017147756501857625,0.016953171310017945
2026-06-19,FinSight Demo Asset,71.04,Global Benchmark Proxy,85.25,-0.001966844619275099,-0.0061785964094194235
2026-06-22,FinSight Demo Asset,72.56,Global Benchmark Proxy,87.12,0.021396396396396344,0.021935483870967776
2026-06-23,FinSight Demo Asset,72.53,Global Benchmark Proxy,86.94,-0.00041345093715550174,-0.0020661157024793875
2026-06-24,FinSight Demo Asset,71.95,Global Benchmark Proxy,85.81,-0.007996691024403701,-0.012997469519208549
2026-06-25,FinSight Demo Asset,71.77,Global Benchmark Proxy,85.9,-0.0025017373175817426,0.0010488288078311925
2026-06-26,FinSight Demo Asset,70.63,Global Benchmark Proxy,84.95,-0.01588407412567927,-0.011059371362048931
2026-06-29,FinSight Demo Asset,69.49,Global Benchmark Proxy,84.31,-0.01614045023361177,-0.007533843437316112
2026-06-30,FinSight Demo Asset,69.33,Global Benchmark Proxy,84.69,-0.0023024895668440903,0.0045071758984698285
2026-07-01,FinSight Demo Asset,68.95,Global Benchmark Proxy,85.21,-0.005481032741958658,0.006140040146416226
2026-07-02,FinSight Demo Asset,68.84,Global Benchmark Proxy,84.68,-0.0015953589557650139,-0.0062199272385868865
2026-07-03,FinSight Demo Asset,70.49,Global Benchmark Proxy,85.58,0.023968622893666414,0.010628247520075407
2026-07-06,FinSight Demo Asset,72.14,Global Benchmark Proxy,86.65,0.023407575542630177,0.012502921243281229
2026-07-07,FinSight Demo Asset,72.55,Global Benchmark Proxy,87.99,0.005683393401718861,0.015464512406231812
2026-07-08,FinSight Demo Asset,73.38,Global Benchmark Proxy,88.5,0.011440385940730602,0.005796113194681318
2026-07-09,FinSight Demo Asset,75.27,Global Benchmark Proxy,89.8,0.025756336876533226,0.014689265536723228
2026-07-10,FinSight Demo Asset,73.47,Global Benchmark Proxy,88.05,-0.02391390992427256,-0.01948775055679286
2026-07-13,FinSight Demo Asset,73.29,Global Benchmark Proxy,87.79,-0.0024499795835033478,-0.002952867688813088
2026-07-14,FinSight Demo Asset,71.61,Global Benchmark Proxy,87.02,-0.022922636103151928,-0.00877093062991241
2026-07-15,FinSight Demo Asset,71.87,Global Benchmark Proxy,87.15,0.0036307778243263034,0.0014939094461043911
2026-07-16,FinSight Demo Asset,70.92,Global Benchmark Proxy,86.66,-0.013218310839014924,-0.005622489959839494
2026-07-17,FinSight Demo Asset,70.92,Global Benchmark Proxy,86.54,0.0,-0.0013847219016845935
2026-07-20,FinSight Demo Asset,71.72,Global Benchmark Proxy,88.27,0.011280315848843703,0.019990755719898168
2026-07-21,FinSight Demo Asset,71.89,Global Benchmark Proxy,88.15,0.002370329057445719,-0.0013594652769909343
2026-07-22,FinSight Demo Asset,72.76,Global Benchmark Proxy,88.56,0.012101822228404613,0.0046511627906975495
2026-07-23,FinSight Demo Asset,72.22,Global Benchmark Proxy,88.37,-0.007421660252886264,-0.002145438121047838
2026-07-24,FinSight Demo Asset,71.76,Global Benchmark Proxy,88.47,-0.006369426751592244,0.0011316057485570852
2026-07-27,FinSight Demo Asset,70.75,Global Benchmark Proxy,88.5,-0.014074693422519546,0.0003390979993218579
2026-07-28,FinSight Demo Asset,71.02,Global Benchmark Proxy,88.95,0.0038162544169610957,0.005084745762711895
2026-07-29,FinSight Demo Asset,71.72,Global Benchmark Proxy,90.06,0.009856378484933925,0.012478920741989974
2026-07-30,FinSight Demo Asset,72.34,Global Benchmark Proxy,91.65,0.008644729503625381,0.017654896735509684
2026-07-31,FinSight Demo Asset,72.85,Global Benchmark Proxy,91.98,0.007050041470832102,0.0036006546644844484
2026-08-03,FinSight Demo Asset,73.16,Global Benchmark Proxy,92.58,0.004255319148936287,0.0065231572080886036
2026-08-04,FinSight Demo Asset,71.7,Global Benchmark Proxy,91.49,-0.019956260251503433,-0.011773601209764561
2026-08-05,FinSight Demo Asset,71.4,Global Benchmark Proxy,91.43,-0.004184100418409997,-0.0006558093780739682
2026-08-06,FinSight Demo Asset,72.72,Global Benchmark Proxy,92.36,0.018487394957983128,0.010171716066936343
2026-08-07,FinSight Demo Asset,73.77,Global Benchmark Proxy,93.23,0.014438943894389489,0.009419662191424871
2026-08-10,FinSight Demo Asset,73.92,Global Benchmark Proxy,93.47,0.0020333468889792705,0.002574278665665508
2026-08-11,FinSight Demo Asset,75.01,Global Benchmark Proxy,94.37,0.014745670995671034,0.00962875789023232
2026-08-12,FinSight Demo Asset,74.88,Global Benchmark Proxy,94.89,-0.0017331022530330253,0.0055102257073222916
2026-08-13,FinSight Demo Asset,75.95,Global Benchmark Proxy,96.11,0.01428952991453003,0.012856992306881532
2026-08-14,FinSight Demo Asset,76.32,Global Benchmark Proxy,96.44,0.004871626069782531,0.003433565705961872
2026-08-17,FinSight Demo Asset,75.81,Global Benchmark Proxy,96.11,-0.006682389937106792,-0.0034218166735794364
2026-08-18,FinSight Demo Asset,76.36,Global Benchmark Proxy,96.48,0.007254979554148555,0.0038497554885028595
2026-08-19,FinSight Demo Asset,73.46,Global Benchmark Proxy,93.54,-0.037977998952331116,-0.030472636815920384
2026-08-20,FinSight Demo Asset,74.07,Global Benchmark Proxy,93.94,0.008303838823849663,0.004276245456489081
2026-08-21,FinSight Demo Asset,71.32,Global Benchmark Proxy,90.37,-0.03712704198730932,-0.038002980625931326
2026-08-24,FinSight Demo Asset,68.55,Global Benchmark Proxy,88.77,-0.03883903533370714,-0.017704990594223813
2026-08-25,FinSight Demo Asset,69.49,Global Benchmark Proxy,89.22,0.013712618526622977,0.005069280162216971
2026-08-26,FinSight Demo Asset,68.47,Global Benchmark Proxy,89.69,-0.01467837098863145,0.00526787715758803
2026-08-27,FinSight Demo Asset,67.31,Global Benchmark Proxy,88.63,-0.016941726303490556,-0.01181848589586354
2026-08-28,FinSight Demo Asset,67.27,Global Benchmark Proxy,87.99,-0.0005942653394741537,-0.007221031253525911
2026-08-31,FinSight Demo Asset,68.21,Global Benchmark Proxy,89.29,0.01397353946781621,0.014774406182520794
2026-09-01,FinSight Demo Asset,67.19,Global Benchmark Proxy,88.86,-0.01495381908811022,-0.004815768843095647
2026-09-02,FinSight Demo Asset,68.44,Global Benchmark Proxy,90.98,0.018603958922458697,0.023857753769975343
2026-09-03,FinSight Demo Asset,68.95,Global Benchmark Proxy,91.01,0.007451782583284716,0.00032974280061548455
2026-09-04,FinSight Demo Asset,68.4,Global Benchmark Proxy,91.43,-0.00797679477882518,0.004614877485990654
2026-09-07,FinSight Demo Asset,70.22,Global Benchmark Proxy,93.01,0.026608187134502748,0.017280979984687805
2026-09-08,FinSight Demo Asset,70.33,Global Benchmark Proxy,93.17,0.0015665052691540282,0.0017202451349316306
2026-09-09,FinSight Demo Asset,69.0,Global Benchmark Proxy,92.22,-0.018910848855395956,-0.010196415155092842
