Transaction ID,Date,Fiscal Year,Fiscal Period,Region,Country,Legal Entity,Department,Cost Center,Profit Center,GL Account,Cost Category,Currency,FX Rate to USD,Revenue Local,Budget Local,Actual Local,Revenue USD,Budget USD,Actual USD,Variance USD,Variance %,Profit USD,Margin %,Payment Status,Payment Due Date,Anomaly Flag,Anomaly,Business Unit,Account / Cost Category,Revenue,Budget,Actual,Variance,Profit
TXN-00993,2026-04-01,2026,FY26,EMEA,Germany,FinSight Europe GmbH,Marketing,CC-MKT,PC-GROWTH,520200,Software Licenses,EUR,1.085,9945833.323525898,1001756.8648126659,967936.8354969815,10791229.1560256,1086906.1983217425,1050211.466514225,-36694.731807517586,-3.3760716301164497,9741017.689511376,0.9026791618146847,On Time,2026-04-22,0,,EMEA,Software Licenses,10791229.1560256,1086906.1983217425,1050211.466514225,-36694.731807517586,9741017.689511376
TXN-00994,2026-04-01,2026,FY26,EMEA,Germany,FinSight Europe GmbH,IT,CC-IT,PC-TECH,520100,Cloud Infrastructure,EUR,1.085,8649757.193969585,1138684.0460429539,1138846.157270341,9384986.555457,1235472.189956605,1235648.08063832,175.89068171498366,0.014236717195646604,8149338.4748186795,0.8683377889422932,7 Days Late,2026-04-24,0,,EMEA,Cloud Infrastructure,9384986.555457,1235472.189956605,1235648.08063832,175.89068171498366,8149338.4748186795
TXN-00995,2026-04-01,2026,FY26,EMEA,Germany,FinSight Europe GmbH,Engineering,CC-ENG,PC-TECH,520100,Cloud Infrastructure,EUR,1.085,7228432.389024554,1009497.771193232,1094289.8938930996,7842849.14209164,1095305.0817446567,1187304.534874013,91999.45312935626,8.399436345425782,6655544.607217628,0.8486131106995428,On Time,2026-04-11,0,,EMEA,Cloud Infrastructure,7842849.14209164,1095305.0817446567,1187304.534874013,91999.45312935626,6655544.607217628
TXN-00996,2026-04-01,2026,FY26,EMEA,Germany,FinSight Europe GmbH,Finance,CC-FIN,PC-CORP,520200,Software Licenses,EUR,1.085,10334761.537994852,686920.3306663145,1105026.8844057901,11213216.268724414,745308.5587729511,1198954.1695802822,453645.61080733105,60.86681891245106,10014262.099144131,0.8930766926413101,30 Days Late,2026-04-25,1,High variance,EMEA,Software Licenses,11213216.268724414,745308.5587729511,1198954.1695802822,453645.61080733105,10014262.099144131
TXN-00997,2026-04-01,2026,FY26,EMEA,Germany,FinSight Europe GmbH,HR,CC-HR,PC-CORP,530100,Professional Services,EUR,1.085,8005830.792021875,685322.5387109226,686166.4785228424,8686326.409343734,743574.954501351,744490.629197284,915.6746959330048,0.12314490830948788,7941835.780146451,0.9142916586237828,On Time,2026-04-18,0,,EMEA,Professional Services,8686326.409343734,743574.954501351,744490.629197284,915.6746959330048,7941835.780146451
TXN-00998,2026-04-01,2026,FY26,EMEA,Germany,FinSight Europe GmbH,Procurement,CC-PROC,PC-OPS,540100,Travel,EUR,1.085,7736861.952777188,392153.2330630117,414675.79934155854,8394495.218763249,425486.2578733677,449923.24228559097,24436.984412223275,5.743307559299873,7944571.976477658,0.9464025851989374,On Time,2026-04-11,0,,EMEA,Travel,8394495.218763249,425486.2578733677,449923.24228559097,24436.984412223275,7944571.976477658
TXN-00999,2026-04-01,2026,FY26,EMEA,Germany,FinSight Europe GmbH,Engineering,CC-ENG,PC-TECH,510100,Payroll,EUR,1.085,7835936.672454352,3644170.838244823,3413679.4953334196,8501991.289612971,3953925.359495633,3703842.2524367603,-250083.10705887247,-6.3249324233771915,4798149.03717621,0.5643559107191972,On Time,2026-04-22,0,,EMEA,Payroll,8501991.289612971,3953925.359495633,3703842.2524367603,-250083.10705887247,4798149.03717621
TXN-01000,2026-04-01,2026,FY26,EMEA,Germany,FinSight Europe GmbH,Finance,CC-FIN,PC-CORP,530100,Professional Services,EUR,1.085,8825614.434624702,1112322.373604211,1140929.8077036915,9575791.661567802,1206869.775360569,1237908.8413585052,31039.065997936297,2.571865385282596,8337882.820209296,0.87072516977089,On Time,2026-04-25,0,,EMEA,Professional Services,9575791.661567802,1206869.775360569,1237908.8413585052,31039.065997936297,8337882.820209296
TXN-01001,2026-04-01,2026,FY26,EMEA,Germany,FinSight Europe GmbH,Procurement,CC-PROC,PC-OPS,530100,Professional Services,EUR,1.085,8422968.216707727,813854.5244942447,827935.1775992864,9138920.515127884,883032.1590762555,898309.6676952258,15277.508618970285,1.7301191651901064,8240610.847432658,0.9017050573743112,7 Days Late,2026-04-14,0,,EMEA,Professional Services,9138920.515127884,883032.1590762555,898309.6676952258,15277.508618970285,8240610.847432658
TXN-01002,2026-04-01,2026,FY26,EMEA,Germany,FinSight Europe GmbH,Engineering,CC-ENG,PC-TECH,510100,Payroll,EUR,1.085,7406755.583900985,2467600.9989834023,3572240.056194458,8036329.808532569,2677347.0838969913,3875880.460970987,1198533.3770739958,44.76570797572798,4160449.3475615815,0.5177051523127171,On Time,2026-04-19,1,High variance,EMEA,Payroll,8036329.808532569,2677347.0838969913,3875880.460970987,1198533.3770739958,4160449.3475615815
TXN-01003,2026-04-01,2026,FY26,EMEA,Germany,FinSight Europe GmbH,IT,CC-IT,PC-TECH,530100,Professional Services,EUR,1.085,9317363.654040543,1113312.4162794692,1133035.5963859595,10109339.56463399,1207943.971663224,1229343.622078766,21399.65041554207,1.7715764073127318,8879995.942555223,0.878395258738816,On Time,2026-04-21,0,,EMEA,Professional Services,10109339.56463399,1207943.971663224,1229343.622078766,21399.65041554207,8879995.942555223
TXN-01004,2026-04-01,2026,FY26,EMEA,Germany,FinSight Europe GmbH,HR,CC-HR,PC-CORP,570100,Training,EUR,1.085,10356142.519543415,260350.07290187912,263376.7551521384,11236414.633704605,282479.82909853884,285763.77934007015,3283.9502415313036,1.1625432697305076,10950650.854364535,0.974568063865951,On Time,2026-04-18,0,,EMEA,Training,11236414.633704605,282479.82909853884,285763.77934007015,3283.9502415313036,10950650.854364535
TXN-01005,2026-04-01,2026,FY26,EMEA,Germany,FinSight Europe GmbH,Procurement,CC-PROC,PC-OPS,540100,Travel,EUR,1.085,9213653.720511312,618392.1066412184,591685.7835491964,9996814.286754772,670955.435705722,641979.075150878,-28976.360554843908,-4.318671406896957,9354835.211603895,0.9357816343551101,On Time,2026-04-23,0,,EMEA,Travel,9996814.286754772,670955.435705722,641979.075150878,-28976.360554843908,9354835.211603895
TXN-01006,2026-04-01,2026,FY26,EMEA,Germany,FinSight Europe GmbH,IT,CC-IT,PC-TECH,520100,Cloud Infrastructure,EUR,1.085,9027498.801123215,844549.2546898801,874472.9247973533,9794836.199218689,916335.9413385198,948803.1234051284,32467.18206660857,3.543152745834979,8846033.07581356,0.9031323133835752,7 Days Late,2026-04-15,0,,EMEA,Cloud Infrastructure,9794836.199218689,916335.9413385198,948803.1234051284,32467.18206660857,8846033.07581356
TXN-01007,2026-04-01,2026,FY26,EMEA,Germany,FinSight Europe GmbH,IT,CC-IT,PC-TECH,530100,Professional Services,EUR,1.085,7954755.204828802,765555.3681964392,772188.7126170766,8630909.39723925,830627.5744931365,837824.753189528,7197.178696391522,0.8664748098187526,7793084.644049721,0.9029274072257645,On Time,2026-04-21,0,,EMEA,Professional Services,8630909.39723925,830627.5744931365,837824.753189528,7197.178696391522,7793084.644049721
TXN-01008,2026-04-01,2026,FY26,EMEA,Germany,FinSight Europe GmbH,HR,CC-HR,PC-CORP,530100,Professional Services,EUR,1.085,7352748.503198635,860677.688622513,934918.3375250171,7977732.125970518,933835.2921554266,1014386.3962146435,80551.10405921692,8.6258363477882,6963345.729755875,0.8728477742549873,On Time,2026-04-14,0,,EMEA,Professional Services,7977732.125970518,933835.2921554266,1014386.3962146435,80551.10405921692,6963345.729755875
TXN-01009,2026-04-01,2026,FY26,North America,United States,FinSight US Inc,Marketing,CC-MKT,PC-GROWTH,550100,Marketing,USD,1.0,12594238.401648201,820896.3215954732,765157.3825930472,12594238.401648201,820896.3215954732,765157.3825930472,-55738.93900242599,-6.7900095951329416,11829081.019055154,0.9392454423847566,On Time,2026-04-16,0,,North America,Marketing,12594238.401648201,820896.3215954732,765157.3825930472,-55738.93900242599,11829081.019055154
TXN-01010,2026-04-01,2026,FY26,North America,United States,FinSight US Inc,IT,CC-IT,PC-TECH,520200,Software Licenses,USD,1.0,12478137.484732753,1038791.6145517009,1011181.9948948576,12478137.484732753,1038791.6145517009,1011181.9948948576,-27609.61965684325,-2.657859311731007,11466955.489837894,0.9189637078344377,On Time,2026-04-24,0,,North America,Software Licenses,12478137.484732753,1038791.6145517009,1011181.9948948576,-27609.61965684325,11466955.489837894
TXN-01011,2026-04-01,2026,FY26,North America,United States,FinSight US Inc,Engineering,CC-ENG,PC-TECH,520100,Cloud Infrastructure,USD,1.0,11052438.625913933,1690552.4282716883,1762015.89254759,11052438.625913933,1690552.4282716883,1762015.89254759,71463.46427590167,4.227225555433457,9290422.733366342,0.8405767313273013,On Time,2026-04-25,0,,North America,Cloud Infrastructure,11052438.625913933,1690552.4282716883,1762015.89254759,71463.46427590167,9290422.733366342
TXN-01012,2026-04-01,2026,FY26,North America,United States,FinSight US Inc,IT,CC-IT,PC-TECH,520200,Software Licenses,USD,1.0,11500611.937175142,1078929.8099711186,1054517.9118018087,11500611.937175142,1078929.8099711186,1054517.9118018087,-24411.898169309832,-2.2626029926787643,10446094.025373332,0.9083076694038225,On Time,2026-04-15,0,,North America,Software Licenses,11500611.937175142,1078929.8099711186,1054517.9118018087,-24411.898169309832,10446094.025373332
TXN-01013,2026-04-01,2026,FY26,North America,United States,FinSight US Inc,Marketing,CC-MKT,PC-GROWTH,540100,Travel,USD,1.0,11499201.66084535,576691.644677016,559387.5748127414,11499201.66084535,576691.644677016,559387.5748127414,-17304.069864274585,-3.0005757884642086,10939814.086032609,0.9513542251617823,On Time,2026-04-13,0,,North America,Travel,11499201.66084535,576691.644677016,559387.5748127414,-17304.069864274585,10939814.086032609
TXN-01014,2026-04-01,2026,FY26,North America,United States,FinSight US Inc,Operations,CC-OPS,PC-OPS,540100,Travel,USD,1.0,12954954.95213384,827668.4756044248,801169.5591415754,12954954.95213384,827668.4756044248,801169.5591415754,-26498.916462849476,-3.201634137810795,12153785.392992266,0.9381572871459802,On Time,2026-04-12,0,,North America,Travel,12954954.95213384,827668.4756044248,801169.5591415754,-26498.916462849476,12153785.392992266
TXN-01015,2026-04-01,2026,FY26,North America,United States,FinSight US Inc,Marketing,CC-MKT,PC-GROWTH,550100,Marketing,USD,1.0,13146260.764531527,1186486.7247192687,1098726.8175117746,13146260.764531527,1186486.7247192687,1098726.8175117746,-87759.90720749414,-7.3966193956581145,12047533.947019752,0.916422864478991,On Time,2026-04-19,0,,North America,Marketing,13146260.764531527,1186486.7247192687,1098726.8175117746,-87759.90720749414,12047533.947019752
TXN-01016,2026-04-01,2026,FY26,North America,United States,FinSight US Inc,IT,CC-IT,PC-TECH,530100,Professional Services,USD,1.0,11615377.035307717,927736.2845259747,988922.7779892881,11615377.035307717,927736.2845259747,988922.7779892881,61186.49346331344,6.595246352208438,10626454.257318428,0.9148608973274633,On Time,2026-04-25,0,,North America,Professional Services,11615377.035307717,927736.2845259747,988922.7779892881,61186.49346331344,10626454.257318428
TXN-01017,2026-04-01,2026,FY26,North America,United States,FinSight US Inc,IT,CC-IT,PC-TECH,520100,Cloud Infrastructure,USD,1.0,11978510.306416545,1421963.2912312415,1377806.588252212,11978510.306416545,1421963.2912312415,1377806.588252212,-44156.70297902962,-3.1053335378858806,10600703.718164332,0.8849767998684978,On Time,2026-04-24,0,,North America,Cloud Infrastructure,11978510.306416545,1421963.2912312415,1377806.588252212,-44156.70297902962,10600703.718164332
TXN-01018,2026-04-01,2026,FY26,North America,United States,FinSight US Inc,Sales,CC-SALES,PC-GROWTH,540100,Travel,USD,1.0,9726111.40728026,771089.2629314758,755664.3295386111,9726111.40728026,771089.2629314758,755664.3295386111,-15424.933392864652,-2.0004082710506395,8970447.077741649,0.9223056062289214,On Time,2026-04-19,0,,North America,Travel,9726111.40728026,771089.2629314758,755664.3295386111,-15424.933392864652,8970447.077741649
TXN-01019,2026-04-01,2026,FY26,North America,United States,FinSight US Inc,Procurement,CC-PROC,PC-OPS,540100,Travel,USD,1.0,12640352.231601221,568061.0829810267,595448.7482851987,12640352.231601221,568061.0829810267,595448.7482851987,27387.66530417197,4.821253580767954,12044903.483316023,0.9528930256550477,On Time,2026-04-24,0,,North America,Travel,12640352.231601221,568061.0829810267,595448.7482851987,27387.66530417197,12044903.483316023
TXN-01020,2026-04-01,2026,FY26,North America,United States,FinSight US Inc,Engineering,CC-ENG,PC-TECH,520100,Cloud Infrastructure,USD,1.0,12507888.676638719,1200961.4025273211,1244212.5939247205,12507888.676638719,1200961.4025273211,1244212.5939247205,43251.19139739941,3.6013806360788077,11263676.082713999,0.9005257700887148,On Time,2026-04-17,0,,North America,Cloud Infrastructure,12507888.676638719,1200961.4025273211,1244212.5939247205,43251.19139739941,11263676.082713999
TXN-01021,2026-04-01,2026,FY26,North America,United States,FinSight US Inc,Finance,CC-FIN,PC-CORP,520200,Software Licenses,USD,1.0,10258264.650497017,1130465.528609183,1081458.4540405353,10258264.650497017,1130465.528609183,1081458.4540405353,-49007.07456864766,-4.335123303489076,9176806.196456483,0.8945768615953832,7 Days Late,2026-04-19,0,,North America,Software Licenses,10258264.650497017,1130465.528609183,1081458.4540405353,-49007.07456864766,9176806.196456483
TXN-01022,2026-04-01,2026,FY26,North America,United States,FinSight US Inc,Operations,CC-OPS,PC-OPS,530100,Professional Services,USD,1.0,12284982.31110675,1082322.5921942226,1836028.5241953766,12284982.31110675,1082322.5921942226,1836028.5241953766,753705.9320011539,69.63782678444743,10448953.786911374,0.8505469134835107,On Time,2026-04-21,1,High variance,North America,Professional Services,12284982.31110675,1082322.5921942226,1836028.5241953766,753705.9320011539,10448953.786911374
TXN-01023,2026-04-01,2026,FY26,North America,United States,FinSight US Inc,Sales,CC-SALES,PC-GROWTH,540100,Travel,USD,1.0,13054076.878329795,544886.184547107,536320.5092708634,13054076.878329795,544886.184547107,536320.5092708634,-8565.675276243594,-1.5720118291057656,12517756.369058931,0.9589154779560726,On Time,2026-04-11,0,,North America,Travel,13054076.878329795,544886.184547107,536320.5092708634,-8565.675276243594,12517756.369058931
TXN-01024,2026-04-01,2026,FY26,North America,United States,FinSight US Inc,Marketing,CC-MKT,PC-GROWTH,540100,Travel,USD,1.0,10873701.510744387,508766.3592118192,495173.4733184933,10873701.510744387,508766.3592118192,495173.4733184933,-13592.885893325903,-2.671734411525165,10378528.037425894,0.954461369679018,On Time,2026-04-23,0,,North America,Travel,10873701.510744387,508766.3592118192,495173.4733184933,-13592.885893325903,10378528.037425894
TXN-01025,2026-05-01,2026,FY26,India,India,FinSight India Pvt Ltd,Engineering,CC-ENG,PC-TECH,520200,Software Licenses,INR,0.0118,390607790.3870286,39548013.587081,42385444.75534132,4609171.926566937,466666.56032755575,500148.24811302754,33481.68778547179,7.174649017484949,4109023.6784539092,0.8914884807767293,On Time,2026-05-13,0,,India,Software Licenses,4609171.926566937,466666.56032755575,500148.24811302754,33481.68778547179,4109023.6784539092
TXN-01026,2026-05-01,2026,FY26,India,India,FinSight India Pvt Ltd,Finance,CC-FIN,PC-CORP,520200,Software Licenses,INR,0.0118,405638257.5550663,51744784.798225924,53816204.34833927,4786531.439149782,610588.4606190659,635031.2113104033,24442.750691337395,4.003146516485962,4151500.2278393786,0.8673295643445722,On Time,2026-05-13,0,,India,Software Licenses,4786531.439149782,610588.4606190659,635031.2113104033,24442.750691337395,4151500.2278393786
TXN-01027,2026-05-01,2026,FY26,India,India,FinSight India Pvt Ltd,Marketing,CC-MKT,PC-GROWTH,540100,Travel,INR,0.0118,512143999.7776264,23895843.321851887,23509926.31545164,6043299.197375991,281970.95119785226,277417.13052232936,-4553.820675522904,-1.6149963874568045,5765882.066853662,0.9540950859022859,On Time,2026-05-22,0,,India,Travel,6043299.197375991,281970.95119785226,277417.13052232936,-4553.820675522904,5765882.066853662
TXN-01028,2026-05-01,2026,FY26,India,India,FinSight India Pvt Ltd,Finance,CC-FIN,PC-CORP,510100,Payroll,INR,0.0118,517488180.26853126,169227100.50154927,171087694.29260063,6106360.527168669,1996879.7859182814,2018834.7926526873,21955.006734405877,1.09946562077645,4087525.7345159817,0.6693882086276425,On Time,2026-05-21,0,,India,Payroll,6106360.527168669,1996879.7859182814,2018834.7926526873,21955.006734405877,4087525.7345159817
TXN-01029,2026-05-01,2026,FY26,India,India,FinSight India Pvt Ltd,IT,CC-IT,PC-TECH,530100,Professional Services,INR,0.0118,473519758.50023913,47271588.51854659,47396261.55412982,5587533.150302822,557804.7445188498,559275.8863387319,1471.1418198820902,0.2637377746134205,5028257.26396409,0.899906475488486,On Time,2026-05-20,0,,India,Professional Services,5587533.150302822,557804.7445188498,559275.8863387319,1471.1418198820902,5028257.26396409
TXN-01030,2026-05-01,2026,FY26,India,India,FinSight India Pvt Ltd,Engineering,CC-ENG,PC-TECH,520100,Cloud Infrastructure,INR,0.0118,518290655.3252202,71253946.39723668,69111809.01434457,6115829.732837599,840796.5674873928,815519.3463692659,-25277.22111812688,-3.006342092197694,5300310.386468333,0.8666543409489452,7 Days Late,2026-05-17,0,,India,Cloud Infrastructure,6115829.732837599,840796.5674873928,815519.3463692659,-25277.22111812688,5300310.386468333
TXN-01031,2026-05-01,2026,FY26,India,India,FinSight India Pvt Ltd,Marketing,CC-MKT,PC-GROWTH,550100,Marketing,INR,0.0118,476476431.5862422,35411269.1548432,38520650.748645544,5622421.892717658,417852.97602714977,454543.67883401737,36690.7028068676,8.780768574562849,5167878.21388364,0.9191551812533391,15 Days Late,2026-05-11,0,,India,Marketing,5622421.892717658,417852.97602714977,454543.67883401737,36690.7028068676,5167878.21388364
TXN-01032,2026-05-01,2026,FY26,India,India,FinSight India Pvt Ltd,HR,CC-HR,PC-CORP,510100,Payroll,INR,0.0118,489746535.65472,163907523.9638785,179412837.11366463,5779009.120725696,1934108.7827737664,2117071.4779412425,182962.69516747608,9.45979340960768,3661937.6427844535,0.6336618555681752,On Time,2026-05-23,0,,India,Payroll,5779009.120725696,1934108.7827737664,2117071.4779412425,182962.69516747608,3661937.6427844535
TXN-01033,2026-05-01,2026,FY26,India,India,FinSight India Pvt Ltd,HR,CC-HR,PC-CORP,570100,Training,INR,0.0118,387459222.5473131,12819997.159202624,12377361.145070098,4572018.826058295,151275.96647859097,146052.86151182716,-5223.104966763814,-3.4526997832818367,4425965.964546467,0.9680550612172906,On Time,2026-05-20,0,,India,Training,4572018.826058295,151275.96647859097,146052.86151182716,-5223.104966763814,4425965.964546467
TXN-01034,2026-05-01,2026,FY26,India,India,FinSight India Pvt Ltd,Engineering,CC-ENG,PC-TECH,520100,Cloud Infrastructure,INR,0.0118,467519916.2465806,72449118.07277043,69292161.25838913,5516735.011709651,854899.5932586911,817647.5028489917,-37252.09040969948,-4.357481358448496,4699087.508860659,0.851787787321037,On Time,2026-05-24,0,,India,Cloud Infrastructure,5516735.011709651,854899.5932586911,817647.5028489917,-37252.09040969948,4699087.508860659
TXN-01035,2026-05-01,2026,FY26,India,India,FinSight India Pvt Ltd,HR,CC-HR,PC-CORP,510100,Payroll,INR,0.0118,534667074.1854209,160592953.83512554,171838634.63747108,6309071.475387966,1894996.8552544813,2027695.8887221587,132699.03346767742,7.002599138870715,4281375.586665807,0.6786062899061595,On Time,2026-05-15,0,,India,Payroll,6309071.475387966,1894996.8552544813,2027695.8887221587,132699.03346767742,4281375.586665807
TXN-01036,2026-05-01,2026,FY26,India,India,FinSight India Pvt Ltd,Engineering,CC-ENG,PC-TECH,520200,Software Licenses,INR,0.0118,517479566.26140136,44755623.815327495,45318806.67444117,6106258.881884536,528116.3610208645,534761.9187584058,6645.557737541385,1.2583510430722742,5571496.96312613,0.912423968733968,On Time,2026-05-24,0,,India,Software Licenses,6106258.881884536,528116.3610208645,534761.9187584058,6645.557737541385,5571496.96312613
TXN-01037,2026-05-01,2026,FY26,India,India,FinSight India Pvt Ltd,Sales,CC-SALES,PC-GROWTH,550100,Marketing,INR,0.0118,438062496.6651929,29032799.686309654,27814472.349723328,5169137.460649276,342587.0362984539,328210.77372673526,-14376.26257171866,-4.196382538886962,4840926.686922541,0.9365056982474771,On Time,2026-05-17,0,,India,Marketing,5169137.460649276,342587.0362984539,328210.77372673526,-14376.26257171866,4840926.686922541
TXN-01038,2026-05-01,2026,FY26,India,India,FinSight India Pvt Ltd,Finance,CC-FIN,PC-CORP,530100,Professional Services,INR,0.0118,515893301.20535594,47828334.01127386,49669284.15347523,6087540.9542232,564374.3413330315,586097.5530110077,21723.211677976185,3.849078543625274,5501443.401212192,0.9037217889097887,30 Days Late,2026-05-17,0,,India,Professional Services,6087540.9542232,564374.3413330315,586097.5530110077,21723.211677976185,5501443.401212192
TXN-01039,2026-05-01,2026,FY26,India,India,FinSight India Pvt Ltd,Sales,CC-SALES,PC-GROWTH,550100,Marketing,INR,0.0118,525872106.72852117,24982571.107297543,27265668.33738279,6205290.85939655,294794.339066111,321734.8863811169,26940.54731500591,9.138760059081115,5883555.973015433,0.9481515220364054,On Time,2026-05-15,0,,India,Marketing,6205290.85939655,294794.339066111,321734.8863811169,26940.54731500591,5883555.973015433
TXN-01040,2026-05-01,2026,FY26,India,India,FinSight India Pvt Ltd,HR,CC-HR,PC-CORP,510100,Payroll,INR,0.0118,408059976.031836,132022169.78129114,137946306.111046,4815107.717175664,1557861.6034192354,1627766.4121103426,69904.8086911072,4.487228425020445,3187341.3050653217,0.6619460025153663,7 Days Late,2026-05-25,0,,India,Payroll,4815107.717175664,1557861.6034192354,1627766.4121103426,69904.8086911072,3187341.3050653217
TXN-01041,2026-05-01,2026,FY26,APAC,Singapore,FinSight APAC Pte Ltd,Sales,CC-SALES,PC-GROWTH,540100,Travel,SGD,0.745,9233580.376793621,517029.1613259416,486252.15179222455,6879017.380711248,385186.7251878265,362257.8530852073,-22928.872102619207,-5.9526641504684585,6516759.527626041,0.9473387210648752,On Time,2026-05-20,0,,APAC,Travel,6879017.380711248,385186.7251878265,362257.8530852073,-22928.872102619207,6516759.527626041
TXN-01042,2026-05-01,2026,FY26,APAC,Singapore,FinSight APAC Pte Ltd,IT,CC-IT,PC-TECH,520100,Cloud Infrastructure,SGD,0.745,8652148.21395491,1050225.88519446,991482.9293394769,6445850.419396408,782418.2844698726,738654.7823579103,-43763.5021119623,-5.593363930856275,5707195.637038497,0.8854061552320232,On Time,2026-05-19,0,,APAC,Cloud Infrastructure,6445850.419396408,782418.2844698726,738654.7823579103,-43763.5021119623,5707195.637038497
TXN-01043,2026-05-01,2026,FY26,APAC,Singapore,FinSight APAC Pte Ltd,HR,CC-HR,PC-CORP,530100,Professional Services,SGD,0.745,10784827.35311779,759392.00701248,1069746.9312632978,8034696.378072754,565747.0452242977,796961.4637911569,231214.4185668592,40.86886896160302,7237734.914281596,0.9008100087059767,On Time,2026-05-18,1,High variance,APAC,Professional Services,8034696.378072754,565747.0452242977,796961.4637911569,231214.4185668592,7237734.914281596
TXN-01044,2026-05-01,2026,FY26,APAC,Singapore,FinSight APAC Pte Ltd,Sales,CC-SALES,PC-GROWTH,550100,Marketing,SGD,0.745,9793231.5931441,793376.7451689368,849426.9368168586,7295957.5368923545,591065.6751508579,632823.0679285596,41757.39277770172,7.064763618195892,6663134.468963794,0.9132638773281423,On Time,2026-05-16,0,,APAC,Marketing,7295957.5368923545,591065.6751508579,632823.0679285596,41757.39277770172,6663134.468963794
TXN-01045,2026-05-01,2026,FY26,APAC,Singapore,FinSight APAC Pte Ltd,Operations,CC-OPS,PC-OPS,530100,Professional Services,SGD,0.745,8169322.2081982875,1059675.846265147,1125739.5193771243,6086145.045107724,789458.5054675345,838675.9419359575,49217.436468422995,6.23432848307529,5247469.103171767,0.8621991530402127,On Time,2026-05-24,0,,APAC,Professional Services,6086145.045107724,789458.5054675345,838675.9419359575,49217.436468422995,5247469.103171767
TXN-01046,2026-05-01,2026,FY26,APAC,Singapore,FinSight APAC Pte Ltd,IT,CC-IT,PC-TECH,530100,Professional Services,SGD,0.745,10350344.100527471,877619.4404367239,833559.1427116157,7711006.354892966,653826.4831253593,621001.5613201536,-32824.92180520564,-5.020433196327421,7090004.793572812,0.9194655622445309,On Time,2026-05-24,0,,APAC,Professional Services,7711006.354892966,653826.4831253593,621001.5613201536,-32824.92180520564,7090004.793572812
TXN-01047,2026-05-01,2026,FY26,APAC,Singapore,FinSight APAC Pte Ltd,Engineering,CC-ENG,PC-TECH,520100,Cloud Infrastructure,SGD,0.745,8793107.913538728,1414881.0152283178,1440248.934029681,6550865.395586353,1054086.3563450968,1072985.4558521123,18899.09950701543,1.7929365457822188,5477879.939734241,0.8362070671494737,On Time,2026-05-12,0,,APAC,Cloud Infrastructure,6550865.395586353,1054086.3563450968,1072985.4558521123,18899.09950701543,5477879.939734241
TXN-01048,2026-05-01,2026,FY26,APAC,Singapore,FinSight APAC Pte Ltd,Procurement,CC-PROC,PC-OPS,530100,Professional Services,SGD,0.745,8032776.703071805,766350.8868554949,733883.3322244514,5984418.643788494,570931.4107073437,546743.0825072163,-24188.328200127464,-4.236643447268006,5437675.561281278,0.9086388979362755,On Time,2026-05-11,0,,APAC,Professional Services,5984418.643788494,570931.4107073437,546743.0825072163,-24188.328200127464,5437675.561281278
TXN-01049,2026-05-01,2026,FY26,APAC,Singapore,FinSight APAC Pte Ltd,Finance,CC-FIN,PC-CORP,520200,Software Licenses,SGD,0.745,10459309.332776098,575609.6424689475,607994.2163632691,7792185.452918192,428829.1836393659,452955.6911906355,24126.507551269606,5.626134710915423,7339229.761727557,0.9418705196472188,7 Days Late,2026-05-14,0,,APAC,Software Licenses,7792185.452918192,428829.1836393659,452955.6911906355,24126.507551269606,7339229.761727557
TXN-01050,2026-05-01,2026,FY26,APAC,Singapore,FinSight APAC Pte Ltd,Sales,CC-SALES,PC-GROWTH,510100,Payroll,SGD,0.745,8454174.213338349,3948945.8523447057,3794188.9417754654,6298359.7889370695,2941964.6599968057,2826670.761622722,-115293.89837408392,-3.918942329314354,3471689.0273143477,0.5512052571865287,On Time,2026-05-15,0,,APAC,Payroll,6298359.7889370695,2941964.6599968057,2826670.761622722,-115293.89837408392,3471689.0273143477
TXN-01051,2026-05-01,2026,FY26,APAC,Singapore,FinSight APAC Pte Ltd,Sales,CC-SALES,PC-GROWTH,540100,Travel,SGD,0.745,9570426.702821046,398536.2597691909,371388.4979614977,7129967.893601679,296909.51352804725,276684.4309813158,-20225.082546731457,-6.811867463054839,6853283.462620364,0.9611941547128693,On Time,2026-05-19,0,,APAC,Travel,7129967.893601679,296909.51352804725,276684.4309813158,-20225.082546731457,6853283.462620364
TXN-01052,2026-05-01,2026,FY26,APAC,Singapore,FinSight APAC Pte Ltd,Operations,CC-OPS,PC-OPS,560100,Office & Facilities,SGD,0.745,10392994.125755742,473601.7790437445,468379.79246412363,7742780.623688027,352833.32538758963,348942.9453857721,-3890.380001817539,-1.102611267669779,7393837.678302255,0.9549331225634591,On Time,2026-05-22,0,,APAC,Office & Facilities,7742780.623688027,352833.32538758963,348942.9453857721,-3890.380001817539,7393837.678302255
TXN-01053,2026-05-01,2026,FY26,APAC,Singapore,FinSight APAC Pte Ltd,IT,CC-IT,PC-TECH,530100,Professional Services,SGD,0.745,8547574.82716595,669375.3004306494,721344.0976135351,6367943.246238633,498684.5988208338,537401.3527220837,38716.753901249904,7.763775739775747,5830541.89351655,0.9156083319304846,On Time,2026-05-17,0,,APAC,Professional Services,6367943.246238633,498684.5988208338,537401.3527220837,38716.753901249904,5830541.89351655
