Transaction ID,Date,Fiscal Year,Fiscal Period,Region,Country,Legal Entity,Business Unit,Department,Cost Center,Profit Center,GL Account,Cost Category,Cost Type,Line Type,Currency,FX Rate to USD,Revenue Local,Budget Local,Actual Local,Revenue USD,Budget USD,Actual USD,Variance USD,Variance %,Profit USD,Margin %,Anomaly Flag,Anomaly,Payment Status,Payment Due Date,Revenue,COGS,Gross Profit,Gross Margin %,EBITDA,EBITDA Margin %,D&A,EBIT,Interest / Finance Cost,EBT,Tax,PAT,PAT Margin %,Cash Inflow,Cash Outflow,Net Cash Flow,Opening Cash,Closing Cash,Account / Cost Category,Budget,Actual,Variance,Profit,Opex,Receivables,Inventory,Payables,Other Current Assets,Other Current Liabilities,Short-Term Debt,Long-Term Debt,Total Debt,Current Assets,Current Liabilities,Property Plant Equipment,Other Non-Current Assets,Total Assets,Total Liabilities,Total Equity,Working Capital,Net Debt,Net Working Capital,Balance Sheet Check
TXN-000852,2026-02-01,2026,2026-02,APAC,Singapore,FinSight APAC Pte Ltd,APAC,Finance,CC-FIN,PC-CORP,520200,Software Licenses,Opex,Department Driver,SGD,0.745,668269.2856005932,590529.0393167976,583786.9866691874,497860.61777244194,439944.1342910142,434921.30506854464,-5022.829222469599,-1.141697054459896,62939.3127038973,12.641954486278545,0,Normal,On Time,2026-03-18,497860.61777244194,25798717.134525515,36433860.08702973,58.54467501373265,12448535.65395793,20.0032462252683,1564649.651601437,10883886.002356492,599297.0229173609,10284588.979439132,2560019.81997761,7724569.159461522,12.412420478684586,58699434.65732056,48316063.01850581,10383371.638814757,199390552.51530248,209773924.15411723,Software Licenses,439944.1342910142,434921.30506854464,-5022.829222469599,62939.3127038973,23985324.433071803,85932106.62921602,15267186.030294552,27141664.053856984,18669773.166466575,14935818.533173261,45000000.0,75000000.0,120000000.0,329642989.9800944,87077482.58703025,220000000.0,55000000.0,604642989.9800944,162077482.58703023,442565507.3930642,242565507.39306414,-89773924.15411723,74057628.60565358,0.0
TXN-000853,2026-02-01,2026,2026-02,APAC,Singapore,FinSight APAC Pte Ltd,APAC,HR,CC-HR,PC-CORP,510100,Payroll,Opex,Payroll,SGD,0.745,668269.2856005932,680136.7841385931,665234.9706948907,497860.61777244194,506701.9041832519,495600.0531676936,-11101.851015558286,-2.191002426456884,2260.5646047483315,0.4540557184182766,0,Normal,On Time,2026-03-03,497860.61777244194,25798717.134525515,36433860.08702973,58.54467501373265,12448535.65395793,20.0032462252683,1564649.651601437,10883886.002356492,599297.0229173609,10284588.979439132,2560019.81997761,7724569.159461522,12.412420478684586,58699434.65732056,48316063.01850581,10383371.638814757,199390552.51530248,209773924.15411723,Payroll,506701.9041832519,495600.0531676936,-11101.851015558286,2260.5646047483315,23985324.433071803,85932106.62921602,15267186.030294552,27141664.053856984,18669773.166466575,14935818.533173261,45000000.0,75000000.0,120000000.0,329642989.9800944,87077482.58703025,220000000.0,55000000.0,604642989.9800944,162077482.58703023,442565507.3930642,242565507.39306414,-89773924.15411723,74057628.60565358,0.0
TXN-000854,2026-02-01,2026,2026-02,APAC,Singapore,FinSight APAC Pte Ltd,APAC,HR,CC-HR,PC-CORP,530100,Professional Services,Opex,Department Driver,SGD,0.745,668269.2856005932,475951.3381831965,470005.5962241422,497860.61777244194,354583.74694648135,350154.16918698594,-4429.577759495313,-1.2492331635730292,147706.448585456,29.668233098318385,0,Normal,On Time,2026-03-03,497860.61777244194,25798717.134525515,36433860.08702973,58.54467501373265,12448535.65395793,20.0032462252683,1564649.651601437,10883886.002356492,599297.0229173609,10284588.979439132,2560019.81997761,7724569.159461522,12.412420478684586,58699434.65732056,48316063.01850581,10383371.638814757,199390552.51530248,209773924.15411723,Professional Services,354583.74694648135,350154.16918698594,-4429.577759495313,147706.448585456,23985324.433071803,85932106.62921602,15267186.030294552,27141664.053856984,18669773.166466575,14935818.533173261,45000000.0,75000000.0,120000000.0,329642989.9800944,87077482.58703025,220000000.0,55000000.0,604642989.9800944,162077482.58703023,442565507.3930642,242565507.39306414,-89773924.15411723,74057628.60565358,0.0
TXN-000855,2026-02-01,2026,2026-02,APAC,Singapore,FinSight APAC Pte Ltd,APAC,Sales,CC-SALES,PC-GROWTH,510100,Payroll,COGS,Payroll,SGD,0.745,1503605.892601335,2318914.038042597,2327176.29494177,1120186.3899879945,1727590.958341735,1733746.3397316183,6155.381389883713,0.3562985416288638,-613559.9497436238,-54.77302306361709,0,Normal,On Time,2026-02-16,1120186.3899879945,25798717.134525515,36433860.08702973,58.54467501373265,12448535.65395793,20.0032462252683,1564649.651601437,10883886.002356492,599297.0229173609,10284588.979439132,2560019.81997761,7724569.159461522,12.412420478684586,58699434.65732056,48316063.01850581,10383371.638814757,199390552.51530248,209773924.15411723,Payroll,1727590.958341735,1733746.3397316183,6155.381389883713,-613559.9497436238,23985324.433071803,85932106.62921602,15267186.030294552,27141664.053856984,18669773.166466575,14935818.533173261,45000000.0,75000000.0,120000000.0,329642989.9800944,87077482.58703025,220000000.0,55000000.0,604642989.9800944,162077482.58703023,442565507.3930642,242565507.39306414,-89773924.15411723,74057628.60565358,0.0
TXN-000856,2026-02-01,2026,2026-02,APAC,Singapore,FinSight APAC Pte Ltd,APAC,Sales,CC-SALES,PC-GROWTH,540100,Travel,COGS,Department Driver,SGD,0.745,1503605.892601335,649401.5152610026,670733.4463727323,1120186.3899879945,483804.1288694469,499696.4175476856,15892.28867823864,3.2848600766131795,620489.9724403089,55.39167213475599,0,Normal,7 Days Late,2026-03-18,1120186.3899879945,25798717.134525515,36433860.08702973,58.54467501373265,12448535.65395793,20.0032462252683,1564649.651601437,10883886.002356492,599297.0229173609,10284588.979439132,2560019.81997761,7724569.159461522,12.412420478684586,58699434.65732056,48316063.01850581,10383371.638814757,199390552.51530248,209773924.15411723,Travel,483804.1288694469,499696.4175476856,15892.28867823864,620489.9724403089,23985324.433071803,85932106.62921602,15267186.030294552,27141664.053856984,18669773.166466575,14935818.533173261,45000000.0,75000000.0,120000000.0,329642989.9800944,87077482.58703025,220000000.0,55000000.0,604642989.9800944,162077482.58703023,442565507.3930642,242565507.39306414,-89773924.15411723,74057628.60565358,0.0
TXN-000857,2026-02-01,2026,2026-02,APAC,Singapore,FinSight APAC Pte Ltd,APAC,Marketing,CC-MKT,PC-GROWTH,510100,Payroll,Opex,Payroll,SGD,0.745,1002403.9284008896,1199877.6362280785,1218603.561548815,746790.9266586629,893908.8389899182,907859.6533538674,13950.81436394892,1.560652916209307,-161068.7266952045,-21.56811511032518,0,Normal,On Time,2026-02-16,746790.9266586629,25798717.134525515,36433860.08702973,58.54467501373265,12448535.65395793,20.0032462252683,1564649.651601437,10883886.002356492,599297.0229173609,10284588.979439132,2560019.81997761,7724569.159461522,12.412420478684586,58699434.65732056,48316063.01850581,10383371.638814757,199390552.51530248,209773924.15411723,Payroll,893908.8389899182,907859.6533538674,13950.81436394892,-161068.7266952045,23985324.433071803,85932106.62921602,15267186.030294552,27141664.053856984,18669773.166466575,14935818.533173261,45000000.0,75000000.0,120000000.0,329642989.9800944,87077482.58703025,220000000.0,55000000.0,604642989.9800944,162077482.58703023,442565507.3930642,242565507.39306414,-89773924.15411723,74057628.60565358,0.0
TXN-000858,2026-02-01,2026,2026-02,APAC,Singapore,FinSight APAC Pte Ltd,APAC,Marketing,CC-MKT,PC-GROWTH,550100,Marketing,Opex,Department Driver,SGD,0.745,1002403.9284008896,708645.2519778969,728979.3712944642,746790.9266586629,527940.7127235332,543089.6316143759,15148.918890842711,2.869435625203573,203701.295044287,27.27688403442442,0,Normal,15 Days Late,2026-02-16,746790.9266586629,25798717.134525515,36433860.08702973,58.54467501373265,12448535.65395793,20.0032462252683,1564649.651601437,10883886.002356492,599297.0229173609,10284588.979439132,2560019.81997761,7724569.159461522,12.412420478684586,58699434.65732056,48316063.01850581,10383371.638814757,199390552.51530248,209773924.15411723,Marketing,527940.7127235332,543089.6316143759,15148.918890842711,203701.295044287,23985324.433071803,85932106.62921602,15267186.030294552,27141664.053856984,18669773.166466575,14935818.533173261,45000000.0,75000000.0,120000000.0,329642989.9800944,87077482.58703025,220000000.0,55000000.0,604642989.9800944,162077482.58703023,442565507.3930642,242565507.39306414,-89773924.15411723,74057628.60565358,0.0
TXN-000859,2026-02-01,2026,2026-02,APAC,Singapore,FinSight APAC Pte Ltd,APAC,Operations,CC-OPS,PC-OPS,510100,Payroll,COGS,Payroll,SGD,0.745,1002403.9284008896,1583211.8412065322,1538485.8303828067,746790.9266586629,1179492.8216988666,1146171.943635191,-33320.878063675686,-2.825017452474396,-399381.0169765282,-53.47962899917156,0,Normal,On Time,2026-03-18,746790.9266586629,25798717.134525515,36433860.08702973,58.54467501373265,12448535.65395793,20.0032462252683,1564649.651601437,10883886.002356492,599297.0229173609,10284588.979439132,2560019.81997761,7724569.159461522,12.412420478684586,58699434.65732056,48316063.01850581,10383371.638814757,199390552.51530248,209773924.15411723,Payroll,1179492.8216988666,1146171.943635191,-33320.878063675686,-399381.0169765282,23985324.433071803,85932106.62921602,15267186.030294552,27141664.053856984,18669773.166466575,14935818.533173261,45000000.0,75000000.0,120000000.0,329642989.9800944,87077482.58703025,220000000.0,55000000.0,604642989.9800944,162077482.58703023,442565507.3930642,242565507.39306414,-89773924.15411723,74057628.60565358,0.0
TXN-000860,2026-02-01,2026,2026-02,APAC,Singapore,FinSight APAC Pte Ltd,APAC,Operations,CC-OPS,PC-OPS,560100,Office & Facilities,COGS,Department Driver,SGD,0.745,1002403.9284008896,360120.332380416,365714.9456297476,746790.9266586629,268289.64762340987,272457.63449416193,4167.9868707521055,1.5535399549231148,474333.2921645009,63.51620985632373,0,Normal,On Time,2026-02-16,746790.9266586629,25798717.134525515,36433860.08702973,58.54467501373265,12448535.65395793,20.0032462252683,1564649.651601437,10883886.002356492,599297.0229173609,10284588.979439132,2560019.81997761,7724569.159461522,12.412420478684586,58699434.65732056,48316063.01850581,10383371.638814757,199390552.51530248,209773924.15411723,Office & Facilities,268289.64762340987,272457.63449416193,4167.9868707521055,474333.2921645009,23985324.433071803,85932106.62921602,15267186.030294552,27141664.053856984,18669773.166466575,14935818.533173261,45000000.0,75000000.0,120000000.0,329642989.9800944,87077482.58703025,220000000.0,55000000.0,604642989.9800944,162077482.58703023,442565507.3930642,242565507.39306414,-89773924.15411723,74057628.60565358,0.0
TXN-000861,2026-02-01,2026,2026-02,APAC,Singapore,FinSight APAC Pte Ltd,APAC,IT,CC-IT,PC-TECH,510100,Payroll,COGS,Payroll,SGD,0.745,835336.6070007416,1347743.7204986669,1317456.901194205,622325.7722155525,1004069.0717715068,981505.3913896828,-22563.68038182401,-2.247223922754068,-359179.61917413026,-57.715690914648896,0,Normal,On Time,2026-03-18,622325.7722155525,25798717.134525515,36433860.08702973,58.54467501373265,12448535.65395793,20.0032462252683,1564649.651601437,10883886.002356492,599297.0229173609,10284588.979439132,2560019.81997761,7724569.159461522,12.412420478684586,58699434.65732056,48316063.01850581,10383371.638814757,199390552.51530248,209773924.15411723,Payroll,1004069.0717715068,981505.3913896828,-22563.68038182401,-359179.61917413026,23985324.433071803,85932106.62921602,15267186.030294552,27141664.053856984,18669773.166466575,14935818.533173261,45000000.0,75000000.0,120000000.0,329642989.9800944,87077482.58703025,220000000.0,55000000.0,604642989.9800944,162077482.58703023,442565507.3930642,242565507.39306414,-89773924.15411723,74057628.60565358,0.0
TXN-000862,2026-02-01,2026,2026-02,APAC,Singapore,FinSight APAC Pte Ltd,APAC,IT,CC-IT,PC-TECH,520200,Software Licenses,COGS,Department Driver,SGD,0.745,835336.6070007416,721312.355797704,686855.9598379217,622325.7722155525,537377.7050692894,511707.6900792516,-25670.014990037875,-4.776903609487853,110618.08213630092,17.774947957319462,0,Normal,On Time,2026-03-03,622325.7722155525,25798717.134525515,36433860.08702973,58.54467501373265,12448535.65395793,20.0032462252683,1564649.651601437,10883886.002356492,599297.0229173609,10284588.979439132,2560019.81997761,7724569.159461522,12.412420478684586,58699434.65732056,48316063.01850581,10383371.638814757,199390552.51530248,209773924.15411723,Software Licenses,537377.7050692894,511707.6900792516,-25670.014990037875,110618.08213630092,23985324.433071803,85932106.62921602,15267186.030294552,27141664.053856984,18669773.166466575,14935818.533173261,45000000.0,75000000.0,120000000.0,329642989.9800944,87077482.58703025,220000000.0,55000000.0,604642989.9800944,162077482.58703023,442565507.3930642,242565507.39306414,-89773924.15411723,74057628.60565358,0.0
TXN-000863,2026-02-01,2026,2026-02,APAC,Singapore,FinSight APAC Pte Ltd,APAC,Procurement,CC-PROC,PC-OPS,510100,Payroll,Opex,Payroll,SGD,0.745,584735.6249005191,494903.1833192142,499663.5675434486,435628.0405508868,368702.8715728146,372249.3578198692,3546.486247054604,0.9618819164401908,63378.682731017645,14.548806970935612,0,Normal,On Time,2026-03-03,435628.0405508868,25798717.134525515,36433860.08702973,58.54467501373265,12448535.65395793,20.0032462252683,1564649.651601437,10883886.002356492,599297.0229173609,10284588.979439132,2560019.81997761,7724569.159461522,12.412420478684586,58699434.65732056,48316063.01850581,10383371.638814757,199390552.51530248,209773924.15411723,Payroll,368702.8715728146,372249.3578198692,3546.486247054604,63378.682731017645,23985324.433071803,85932106.62921602,15267186.030294552,27141664.053856984,18669773.166466575,14935818.533173261,45000000.0,75000000.0,120000000.0,329642989.9800944,87077482.58703025,220000000.0,55000000.0,604642989.9800944,162077482.58703023,442565507.3930642,242565507.39306414,-89773924.15411723,74057628.60565358,0.0
TXN-000864,2026-02-01,2026,2026-02,APAC,Singapore,FinSight APAC Pte Ltd,APAC,Procurement,CC-PROC,PC-OPS,530100,Professional Services,Opex,Department Driver,SGD,0.745,584735.6249005191,409035.6392245591,415428.06831690425,435628.0405508868,304731.55122229655,309493.91089609364,4762.359673797057,1.562804919508645,126134.1296547932,28.95454789716621,0,Normal,On Time,2026-03-03,435628.0405508868,25798717.134525515,36433860.08702973,58.54467501373265,12448535.65395793,20.0032462252683,1564649.651601437,10883886.002356492,599297.0229173609,10284588.979439132,2560019.81997761,7724569.159461522,12.412420478684586,58699434.65732056,48316063.01850581,10383371.638814757,199390552.51530248,209773924.15411723,Professional Services,304731.55122229655,309493.91089609364,4762.359673797057,126134.1296547932,23985324.433071803,85932106.62921602,15267186.030294552,27141664.053856984,18669773.166466575,14935818.533173261,45000000.0,75000000.0,120000000.0,329642989.9800944,87077482.58703025,220000000.0,55000000.0,604642989.9800944,162077482.58703023,442565507.3930642,242565507.39306414,-89773924.15411723,74057628.60565358,0.0
TXN-000865,2026-02-01,2026,2026-02,EMEA,Germany,FinSight Europe GmbH,EMEA,Engineering,CC-ENG,PC-TECH,510100,Payroll,COGS,Payroll,EUR,1.085,1935805.973481557,497530.313875889,510267.85651754745,2100349.4812274897,539820.3905553395,553640.624321539,13820.23376619944,2.5601540823572617,1546708.8569059507,73.64054747698562,0,Normal,15 Days Late,2026-03-18,2100349.4812274897,25798717.134525515,36433860.08702973,58.54467501373265,12448535.65395793,20.0032462252683,1564649.651601437,10883886.002356492,599297.0229173609,10284588.979439132,2560019.81997761,7724569.159461522,12.412420478684586,58699434.65732056,48316063.01850581,10383371.638814757,199390552.51530248,209773924.15411723,Payroll,539820.3905553395,553640.624321539,13820.23376619944,1546708.8569059507,23985324.433071803,85932106.62921602,15267186.030294552,27141664.053856984,18669773.166466575,14935818.533173261,45000000.0,75000000.0,120000000.0,329642989.9800944,87077482.58703025,220000000.0,55000000.0,604642989.9800944,162077482.58703023,442565507.3930642,242565507.39306414,-89773924.15411723,74057628.60565358,0.0
TXN-000866,2026-02-01,2026,2026-02,EMEA,Germany,FinSight Europe GmbH,EMEA,Engineering,CC-ENG,PC-TECH,520100,Cloud Infrastructure,COGS,Department Driver,EUR,1.085,1935805.973481557,351452.4722602729,343542.0220505217,2100349.4812274897,381325.9324023961,372743.093924816,-8582.838477580051,-2.25078803938332,1727606.3873026737,82.2532822629605,0,Normal,On Time,2026-03-18,2100349.4812274897,25798717.134525515,36433860.08702973,58.54467501373265,12448535.65395793,20.0032462252683,1564649.651601437,10883886.002356492,599297.0229173609,10284588.979439132,2560019.81997761,7724569.159461522,12.412420478684586,58699434.65732056,48316063.01850581,10383371.638814757,199390552.51530248,209773924.15411723,Cloud Infrastructure,381325.9324023961,372743.093924816,-8582.838477580051,1727606.3873026737,23985324.433071803,85932106.62921602,15267186.030294552,27141664.053856984,18669773.166466575,14935818.533173261,45000000.0,75000000.0,120000000.0,329642989.9800944,87077482.58703025,220000000.0,55000000.0,604642989.9800944,162077482.58703023,442565507.3930642,242565507.39306414,-89773924.15411723,74057628.60565358,0.0
TXN-000867,2026-02-01,2026,2026-02,EMEA,Germany,FinSight Europe GmbH,EMEA,Finance,CC-FIN,PC-CORP,510100,Payroll,Opex,Payroll,EUR,1.085,619457.9115140984,696410.3400325575,714600.9955447746,672111.8339927967,755605.2189353248,775342.0801660804,19736.86123075547,2.6120599403171703,-103230.24617328368,-15.35908772205758,0,Normal,On Time,2026-02-16,672111.8339927967,25798717.134525515,36433860.08702973,58.54467501373265,12448535.65395793,20.0032462252683,1564649.651601437,10883886.002356492,599297.0229173609,10284588.979439132,2560019.81997761,7724569.159461522,12.412420478684586,58699434.65732056,48316063.01850581,10383371.638814757,199390552.51530248,209773924.15411723,Payroll,755605.2189353248,775342.0801660804,19736.86123075547,-103230.24617328368,23985324.433071803,85932106.62921602,15267186.030294552,27141664.053856984,18669773.166466575,14935818.533173261,45000000.0,75000000.0,120000000.0,329642989.9800944,87077482.58703025,220000000.0,55000000.0,604642989.9800944,162077482.58703023,442565507.3930642,242565507.39306414,-89773924.15411723,74057628.60565358,0.0
TXN-000868,2026-02-01,2026,2026-02,EMEA,Germany,FinSight Europe GmbH,EMEA,Finance,CC-FIN,PC-CORP,520200,Software Licenses,Opex,Department Driver,EUR,1.085,619457.9115140984,533166.1451924369,539104.3915869878,672111.8339927967,578485.267533794,584928.2648718817,6442.997338087782,1.1137703412146782,87183.56912091502,12.971586678214836,0,Normal,7 Days Late,2026-02-16,672111.8339927967,25798717.134525515,36433860.08702973,58.54467501373265,12448535.65395793,20.0032462252683,1564649.651601437,10883886.002356492,599297.0229173609,10284588.979439132,2560019.81997761,7724569.159461522,12.412420478684586,58699434.65732056,48316063.01850581,10383371.638814757,199390552.51530248,209773924.15411723,Software Licenses,578485.267533794,584928.2648718817,6442.997338087782,87183.56912091502,23985324.433071803,85932106.62921602,15267186.030294552,27141664.053856984,18669773.166466575,14935818.533173261,45000000.0,75000000.0,120000000.0,329642989.9800944,87077482.58703025,220000000.0,55000000.0,604642989.9800944,162077482.58703023,442565507.3930642,242565507.39306414,-89773924.15411723,74057628.60565358,0.0
TXN-000869,2026-02-01,2026,2026-02,EMEA,Germany,FinSight Europe GmbH,EMEA,HR,CC-HR,PC-CORP,510100,Payroll,Opex,Payroll,EUR,1.085,619457.9115140984,716107.5141868904,729241.5769793211,672111.8339927967,776976.6528927761,791227.1110225633,14250.45812978726,1.8340909056573471,-119115.27702976658,-17.72253827493881,0,Normal,On Time,2026-03-03,672111.8339927967,25798717.134525515,36433860.08702973,58.54467501373265,12448535.65395793,20.0032462252683,1564649.651601437,10883886.002356492,599297.0229173609,10284588.979439132,2560019.81997761,7724569.159461522,12.412420478684586,58699434.65732056,48316063.01850581,10383371.638814757,199390552.51530248,209773924.15411723,Payroll,776976.6528927761,791227.1110225633,14250.45812978726,-119115.27702976658,23985324.433071803,85932106.62921602,15267186.030294552,27141664.053856984,18669773.166466575,14935818.533173261,45000000.0,75000000.0,120000000.0,329642989.9800944,87077482.58703025,220000000.0,55000000.0,604642989.9800944,162077482.58703023,442565507.3930642,242565507.39306414,-89773924.15411723,74057628.60565358,0.0
TXN-000870,2026-02-01,2026,2026-02,EMEA,Germany,FinSight Europe GmbH,EMEA,HR,CC-HR,PC-CORP,530100,Professional Services,Opex,Department Driver,EUR,1.085,619457.9115140984,423231.4813498071,423774.9316608755,672111.8339927967,459206.1572645406,459795.8008520499,589.6435875092952,0.1284049828560142,212316.0331407468,31.58939069402285,0,Normal,On Time,2026-02-16,672111.8339927967,25798717.134525515,36433860.08702973,58.54467501373265,12448535.65395793,20.0032462252683,1564649.651601437,10883886.002356492,599297.0229173609,10284588.979439132,2560019.81997761,7724569.159461522,12.412420478684586,58699434.65732056,48316063.01850581,10383371.638814757,199390552.51530248,209773924.15411723,Professional Services,459206.1572645406,459795.8008520499,589.6435875092952,212316.0331407468,23985324.433071803,85932106.62921602,15267186.030294552,27141664.053856984,18669773.166466575,14935818.533173261,45000000.0,75000000.0,120000000.0,329642989.9800944,87077482.58703025,220000000.0,55000000.0,604642989.9800944,162077482.58703023,442565507.3930642,242565507.39306414,-89773924.15411723,74057628.60565358,0.0
TXN-000871,2026-02-01,2026,2026-02,EMEA,Germany,FinSight Europe GmbH,EMEA,Sales,CC-SALES,PC-GROWTH,510100,Payroll,COGS,Payroll,EUR,1.085,1393780.3009067213,2242958.676778713,2271443.821921904,1512251.6264837924,2433610.164304904,2464516.546785265,30906.38248036164,1.2699808265794792,-952264.9203014728,-62.97000470190459,0,Normal,On Time,2026-03-18,1512251.6264837924,25798717.134525515,36433860.08702973,58.54467501373265,12448535.65395793,20.0032462252683,1564649.651601437,10883886.002356492,599297.0229173609,10284588.979439132,2560019.81997761,7724569.159461522,12.412420478684586,58699434.65732056,48316063.01850581,10383371.638814757,199390552.51530248,209773924.15411723,Payroll,2433610.164304904,2464516.546785265,30906.38248036164,-952264.9203014728,23985324.433071803,85932106.62921602,15267186.030294552,27141664.053856984,18669773.166466575,14935818.533173261,45000000.0,75000000.0,120000000.0,329642989.9800944,87077482.58703025,220000000.0,55000000.0,604642989.9800944,162077482.58703023,442565507.3930642,242565507.39306414,-89773924.15411723,74057628.60565358,0.0
TXN-000872,2026-02-01,2026,2026-02,EMEA,Germany,FinSight Europe GmbH,EMEA,Sales,CC-SALES,PC-GROWTH,540100,Travel,COGS,Department Driver,EUR,1.085,1393780.3009067213,604115.5352223602,583826.462940644,1512251.6264837924,655465.3557162607,633451.7122905988,-22013.643425661936,-3.3584755065516,878799.9141931937,58.112016466236696,0,Normal,On Time,2026-03-03,1512251.6264837924,25798717.134525515,36433860.08702973,58.54467501373265,12448535.65395793,20.0032462252683,1564649.651601437,10883886.002356492,599297.0229173609,10284588.979439132,2560019.81997761,7724569.159461522,12.412420478684586,58699434.65732056,48316063.01850581,10383371.638814757,199390552.51530248,209773924.15411723,Travel,655465.3557162607,633451.7122905988,-22013.643425661936,878799.9141931937,23985324.433071803,85932106.62921602,15267186.030294552,27141664.053856984,18669773.166466575,14935818.533173261,45000000.0,75000000.0,120000000.0,329642989.9800944,87077482.58703025,220000000.0,55000000.0,604642989.9800944,162077482.58703023,442565507.3930642,242565507.39306414,-89773924.15411723,74057628.60565358,0.0
TXN-000873,2026-02-01,2026,2026-02,EMEA,Germany,FinSight Europe GmbH,EMEA,Marketing,CC-MKT,PC-GROWTH,510100,Payroll,Opex,Payroll,EUR,1.085,929186.8672711474,1149269.9506017568,1111607.25784229,1008167.750989195,1246957.8964029062,1206093.8747588843,-40864.02164402187,-3.2770971467362395,-197926.1237696896,-19.63226095810824,0,Normal,15 Days Late,2026-03-03,1008167.750989195,25798717.134525515,36433860.08702973,58.54467501373265,12448535.65395793,20.0032462252683,1564649.651601437,10883886.002356492,599297.0229173609,10284588.979439132,2560019.81997761,7724569.159461522,12.412420478684586,58699434.65732056,48316063.01850581,10383371.638814757,199390552.51530248,209773924.15411723,Payroll,1246957.8964029062,1206093.8747588843,-40864.02164402187,-197926.1237696896,23985324.433071803,85932106.62921602,15267186.030294552,27141664.053856984,18669773.166466575,14935818.533173261,45000000.0,75000000.0,120000000.0,329642989.9800944,87077482.58703025,220000000.0,55000000.0,604642989.9800944,162077482.58703023,442565507.3930642,242565507.39306414,-89773924.15411723,74057628.60565358,0.0
TXN-000874,2026-02-01,2026,2026-02,EMEA,Germany,FinSight Europe GmbH,EMEA,Marketing,CC-MKT,PC-GROWTH,550100,Marketing,Opex,Department Driver,EUR,1.085,929186.8672711474,621252.1762265303,608941.6656438266,1008167.750989195,674058.6112057854,660701.7072235518,-13356.903982233574,-1.981564178571973,347466.04376564315,34.465102005565655,0,Normal,7 Days Late,2026-03-03,1008167.750989195,25798717.134525515,36433860.08702973,58.54467501373265,12448535.65395793,20.0032462252683,1564649.651601437,10883886.002356492,599297.0229173609,10284588.979439132,2560019.81997761,7724569.159461522,12.412420478684586,58699434.65732056,48316063.01850581,10383371.638814757,199390552.51530248,209773924.15411723,Marketing,674058.6112057854,660701.7072235518,-13356.903982233574,347466.04376564315,23985324.433071803,85932106.62921602,15267186.030294552,27141664.053856984,18669773.166466575,14935818.533173261,45000000.0,75000000.0,120000000.0,329642989.9800944,87077482.58703025,220000000.0,55000000.0,604642989.9800944,162077482.58703023,442565507.3930642,242565507.39306414,-89773924.15411723,74057628.60565358,0.0
TXN-000875,2026-02-01,2026,2026-02,EMEA,Germany,FinSight Europe GmbH,EMEA,Operations,CC-OPS,PC-OPS,510100,Payroll,COGS,Payroll,EUR,1.085,929186.8672711474,1354611.745716524,1330817.3672165,1008167.750989195,1469753.744102429,1443936.8434299023,-25816.90067252626,-1.7565460048065746,-435769.0924407074,-43.223867457884765,0,Normal,On Time,2026-02-16,1008167.750989195,25798717.134525515,36433860.08702973,58.54467501373265,12448535.65395793,20.0032462252683,1564649.651601437,10883886.002356492,599297.0229173609,10284588.979439132,2560019.81997761,7724569.159461522,12.412420478684586,58699434.65732056,48316063.01850581,10383371.638814757,199390552.51530248,209773924.15411723,Payroll,1469753.744102429,1443936.8434299023,-25816.90067252626,-435769.0924407074,23985324.433071803,85932106.62921602,15267186.030294552,27141664.053856984,18669773.166466575,14935818.533173261,45000000.0,75000000.0,120000000.0,329642989.9800944,87077482.58703025,220000000.0,55000000.0,604642989.9800944,162077482.58703023,442565507.3930642,242565507.39306414,-89773924.15411723,74057628.60565358,0.0
TXN-000876,2026-02-01,2026,2026-02,EMEA,Germany,FinSight Europe GmbH,EMEA,Operations,CC-OPS,PC-OPS,560100,Office & Facilities,COGS,Department Driver,EUR,1.085,929186.8672711474,377985.9301524041,366061.2518830626,1008167.750989195,410114.7342153585,397176.4582931229,-12938.275922235598,-3.154794218010583,610991.292696072,60.60412982825319,0,Normal,On Time,2026-03-03,1008167.750989195,25798717.134525515,36433860.08702973,58.54467501373265,12448535.65395793,20.0032462252683,1564649.651601437,10883886.002356492,599297.0229173609,10284588.979439132,2560019.81997761,7724569.159461522,12.412420478684586,58699434.65732056,48316063.01850581,10383371.638814757,199390552.51530248,209773924.15411723,Office & Facilities,410114.7342153585,397176.4582931229,-12938.275922235598,610991.292696072,23985324.433071803,85932106.62921602,15267186.030294552,27141664.053856984,18669773.166466575,14935818.533173261,45000000.0,75000000.0,120000000.0,329642989.9800944,87077482.58703025,220000000.0,55000000.0,604642989.9800944,162077482.58703023,442565507.3930642,242565507.39306414,-89773924.15411723,74057628.60565358,0.0
